Id,Nome,Email,Telefone,Cidade,Estado,DataCadastro,Status
19433,Cliente 19433,cliente19433@email.com,(11) 919433-4136,São Paulo,SP,2024-06-05,Ativo
19434,Cliente 19434,cliente19434@email.com,(11) 919434-3880,São Paulo,SP,2024-01-05,Ativo
19435,Cliente 19435,cliente19435@email.com,(11) 919435-6874,São Paulo,SP,2024-08-19,Ativo
19436,Cliente 19436,cliente19436@email.com,(11) 919436-2616,São Paulo,SP,2024-11-01,Ativo
19437,Cliente 19437,cliente19437@email.com,(11) 919437-7055,São Paulo,SP,2024-09-16,Ativo
19438,Cliente 19438,cliente19438@email.com,(11) 919438-2744,São Paulo,SP,2024-04-24,Ativo
19439,Cliente 19439,cliente19439@email.com,(11) 919439-9946,São Paulo,SP,2024-09-18,Ativo
19440,Cliente 19440,cliente19440@email.com,(11) 919440-3883,São Paulo,SP,2024-08-24,Ativo
19441,Cliente 19441,cliente19441@email.com,(11) 919441-5435,São Paulo,SP,2024-06-02,Ativo
19442,Cliente 19442,cliente19442@email.com,(11) 919442-6159,São Paulo,SP,2024-03-14,Ativo
19443,Cliente 19443,cliente19443@email.com,(11) 919443-1446,São Paulo,SP,2024-07-27,Ativo
19444,Cliente 19444,cliente19444@email.com,(11) 919444-4396,São Paulo,SP,2024-04-06,Ativo
19445,Cliente 19445,cliente19445@email.com,(11) 919445-1320,São Paulo,SP,2024-06-14,Ativo
19446,Cliente 19446,cliente19446@email.com,(11) 919446-3722,São Paulo,SP,2024-08-04,Ativo
19447,Cliente 19447,cliente19447@email.com,(11) 919447-7373,São Paulo,SP,2024-07-23,Ativo
19448,Cliente 19448,cliente19448@email.com,(11) 919448-3230,São Paulo,SP,2024-02-06,Ativo
19449,Cliente 19449,cliente19449@email.com,(11) 919449-5814,São Paulo,SP,2024-05-22,Ativo
19450,Cliente 19450,cliente19450@email.com,(11) 919450-5386,São Paulo,SP,2024-08-02,Ativo
19451,Cliente 19451,cliente19451@email.com,(11) 919451-8296,São Paulo,SP,2024-07-09,Ativo
19452,Cliente 19452,cliente19452@email.com,(11) 919452-1613,São Paulo,SP,2024-04-10,Ativo
19453,Cliente 19453,cliente19453@email.com,(11) 919453-2325,São Paulo,SP,2024-09-23,Ativo
19454,Cliente 19454,cliente19454@email.com,(11) 919454-1303,São Paulo,SP,2024-11-03,Ativo
19455,Cliente 19455,cliente19455@email.com,(11) 919455-1949,São Paulo,SP,2024-06-14,Ativo
19456,Cliente 19456,cliente19456@email.com,(11) 919456-2567,São Paulo,SP,2024-07-17,Ativo
19457,Cliente 19457,cliente19457@email.com,(11) 919457-2310,São Paulo,SP,2024-07-11,Ativo
19458,Cliente 19458,cliente19458@email.com,(11) 919458-3534,São Paulo,SP,2024-08-10,Ativo
19459,Cliente 19459,cliente19459@email.com,(11) 919459-6118,São Paulo,SP,2024-05-03,Ativo
19460,Cliente 19460,cliente19460@email.com,(11) 919460-4627,São Paulo,SP,2024-01-25,Ativo
19461,Cliente 19461,cliente19461@email.com,(11) 919461-8448,São Paulo,SP,2024-06-02,Ativo
19462,Cliente 19462,cliente19462@email.com,(11) 919462-8206,São Paulo,SP,2024-01-02,Ativo
19463,Cliente 19463,cliente19463@email.com,(11) 919463-8154,São Paulo,SP,2024-09-26,Ativo
19464,Cliente 19464,cliente19464@email.com,(11) 919464-1572,São Paulo,SP,2024-02-03,Ativo
19465,Cliente 19465,cliente19465@email.com,(11) 919465-3569,São Paulo,SP,2024-09-04,Ativo
19466,Cliente 19466,cliente19466@email.com,(11) 919466-3888,São Paulo,SP,2024-06-09,Ativo
19467,Cliente 19467,cliente19467@email.com,(11) 919467-4274,São Paulo,SP,2024-05-19,Ativo
19468,Cliente 19468,cliente19468@email.com,(11) 919468-4564,São Paulo,SP,2024-03-20,Ativo
19469,Cliente 19469,cliente19469@email.com,(11) 919469-2329,São Paulo,SP,2024-04-10,Ativo
19470,Cliente 19470,cliente19470@email.com,(11) 919470-9526,São Paulo,SP,2024-11-15,Ativo
19471,Cliente 19471,cliente19471@email.com,(11) 919471-8249,São Paulo,SP,2024-05-17,Ativo
19472,Cliente 19472,cliente19472@email.com,(11) 919472-4794,São Paulo,SP,2024-08-27,Ativo
19473,Cliente 19473,cliente19473@email.com,(11) 919473-2543,São Paulo,SP,2024-04-09,Ativo
19474,Cliente 19474,cliente19474@email.com,(11) 919474-1255,São Paulo,SP,2024-05-06,Ativo
19475,Cliente 19475,cliente19475@email.com,(11) 919475-5988,São Paulo,SP,2024-01-11,Ativo
19476,Cliente 19476,cliente19476@email.com,(11) 919476-6691,São Paulo,SP,2024-08-21,Ativo
19477,Cliente 19477,cliente19477@email.com,(11) 919477-8899,São Paulo,SP,2024-09-27,Ativo
19478,Cliente 19478,cliente19478@email.com,(11) 919478-2378,São Paulo,SP,2024-05-21,Ativo
19479,Cliente 19479,cliente19479@email.com,(11) 919479-4947,São Paulo,SP,2024-05-07,Ativo
19480,Cliente 19480,cliente19480@email.com,(11) 919480-9146,São Paulo,SP,2024-02-20,Ativo
19481,Cliente 19481,cliente19481@email.com,(11) 919481-9545,São Paulo,SP,2024-08-21,Ativo
19482,Cliente 19482,cliente19482@email.com,(11) 919482-5261,São Paulo,SP,2024-09-23,Ativo
19483,Cliente 19483,cliente19483@email.com,(11) 919483-7281,São Paulo,SP,2024-05-03,Ativo
19484,Cliente 19484,cliente19484@email.com,(11) 919484-1013,São Paulo,SP,2024-07-19,Ativo
19485,Cliente 19485,cliente19485@email.com,(11) 919485-8800,São Paulo,SP,2024-02-24,Ativo
19486,Cliente 19486,cliente19486@email.com,(11) 919486-1147,São Paulo,SP,2024-11-16,Ativo
19487,Cliente 19487,cliente19487@email.com,(11) 919487-5437,São Paulo,SP,2024-09-26,Ativo
19488,Cliente 19488,cliente19488@email.com,(11) 919488-6964,São Paulo,SP,2024-06-24,Ativo
19489,Cliente 19489,cliente19489@email.com,(11) 919489-5317,São Paulo,SP,2024-08-06,Ativo
19490,Cliente 19490,cliente19490@email.com,(11) 919490-5580,São Paulo,SP,2024-07-04,Ativo
19491,Cliente 19491,cliente19491@email.com,(11) 919491-4324,São Paulo,SP,2024-10-13,Ativo
19492,Cliente 19492,cliente19492@email.com,(11) 919492-8587,São Paulo,SP,2024-02-05,Ativo
19493,Cliente 19493,cliente19493@email.com,(11) 919493-6237,São Paulo,SP,2024-01-13,Ativo
19494,Cliente 19494,cliente19494@email.com,(11) 919494-2481,São Paulo,SP,2024-05-08,Ativo
19495,Cliente 19495,cliente19495@email.com,(11) 919495-3582,São Paulo,SP,2024-08-13,Ativo
19496,Cliente 19496,cliente19496@email.com,(11) 919496-2281,São Paulo,SP,2024-05-19,Ativo
19497,Cliente 19497,cliente19497@email.com,(11) 919497-4018,São Paulo,SP,2024-03-18,Ativo
19498,Cliente 19498,cliente19498@email.com,(11) 919498-8979,São Paulo,SP,2024-09-09,Ativo
19499,Cliente 19499,cliente19499@email.com,(11) 919499-4227,São Paulo,SP,2024-01-17,Ativo
19500,Cliente 19500,cliente19500@email.com,(11) 919500-8991,São Paulo,SP,2024-08-12,Ativo
19501,Cliente 19501,cliente19501@email.com,(11) 919501-3769,São Paulo,SP,2024-04-02,Ativo
19502,Cliente 19502,cliente19502@email.com,(11) 919502-1014,São Paulo,SP,2024-09-10,Ativo
19503,Cliente 19503,cliente19503@email.com,(11) 919503-2046,São Paulo,SP,2024-06-03,Ativo
19504,Cliente 19504,cliente19504@email.com,(11) 919504-6619,São Paulo,SP,2024-06-18,Ativo
19505,Cliente 19505,cliente19505@email.com,(11) 919505-5871,São Paulo,SP,2024-09-12,Ativo
19506,Cliente 19506,cliente19506@email.com,(11) 919506-6385,São Paulo,SP,2024-03-10,Ativo
19507,Cliente 19507,cliente19507@email.com,(11) 919507-2492,São Paulo,SP,2024-01-03,Ativo
19508,Cliente 19508,cliente19508@email.com,(11) 919508-7171,São Paulo,SP,2024-07-18,Ativo
19509,Cliente 19509,cliente19509@email.com,(11) 919509-4264,São Paulo,SP,2024-03-26,Ativo
19510,Cliente 19510,cliente19510@email.com,(11) 919510-5425,São Paulo,SP,2024-07-10,Ativo
19511,Cliente 19511,cliente19511@email.com,(11) 919511-5134,São Paulo,SP,2024-02-02,Ativo
19512,Cliente 19512,cliente19512@email.com,(11) 919512-1046,São Paulo,SP,2024-05-23,Ativo
19513,Cliente 19513,cliente19513@email.com,(11) 919513-7080,São Paulo,SP,2024-11-13,Ativo
19514,Cliente 19514,cliente19514@email.com,(11) 919514-7888,São Paulo,SP,2024-05-18,Ativo
19515,Cliente 19515,cliente19515@email.com,(11) 919515-8433,São Paulo,SP,2024-09-07,Ativo
19516,Cliente 19516,cliente19516@email.com,(11) 919516-6415,São Paulo,SP,2024-04-14,Ativo
19517,Cliente 19517,cliente19517@email.com,(11) 919517-9174,São Paulo,SP,2024-09-15,Ativo
19518,Cliente 19518,cliente19518@email.com,(11) 919518-5993,São Paulo,SP,2024-04-24,Ativo
19519,Cliente 19519,cliente19519@email.com,(11) 919519-3340,São Paulo,SP,2024-03-11,Ativo
19520,Cliente 19520,cliente19520@email.com,(11) 919520-3946,São Paulo,SP,2024-04-09,Ativo
19521,Cliente 19521,cliente19521@email.com,(11) 919521-7263,São Paulo,SP,2024-03-03,Ativo
19522,Cliente 19522,cliente19522@email.com,(11) 919522-7901,São Paulo,SP,2024-08-23,Ativo
19523,Cliente 19523,cliente19523@email.com,(11) 919523-8379,São Paulo,SP,2024-06-24,Ativo
19524,Cliente 19524,cliente19524@email.com,(11) 919524-6288,São Paulo,SP,2024-09-13,Ativo
19525,Cliente 19525,cliente19525@email.com,(11) 919525-5296,São Paulo,SP,2024-11-14,Ativo
19526,Cliente 19526,cliente19526@email.com,(11) 919526-9574,São Paulo,SP,2024-03-20,Ativo
19527,Cliente 19527,cliente19527@email.com,(11) 919527-1764,São Paulo,SP,2024-08-11,Ativo
19528,Cliente 19528,cliente19528@email.com,(11) 919528-7042,São Paulo,SP,2024-05-14,Ativo
19529,Cliente 19529,cliente19529@email.com,(11) 919529-4579,São Paulo,SP,2024-09-05,Ativo
19530,Cliente 19530,cliente19530@email.com,(11) 919530-6341,São Paulo,SP,2024-06-21,Ativo
19531,Cliente 19531,cliente19531@email.com,(11) 919531-7375,São Paulo,SP,2024-08-11,Ativo
19532,Cliente 19532,cliente19532@email.com,(11) 919532-9243,São Paulo,SP,2024-10-14,Ativo
19533,Cliente 19533,cliente19533@email.com,(11) 919533-6646,São Paulo,SP,2024-07-19,Ativo
19534,Cliente 19534,cliente19534@email.com,(11) 919534-5919,São Paulo,SP,2024-01-07,Ativo
19535,Cliente 19535,cliente19535@email.com,(11) 919535-1250,São Paulo,SP,2024-03-13,Ativo
19536,Cliente 19536,cliente19536@email.com,(11) 919536-9635,São Paulo,SP,2024-11-13,Ativo
19537,Cliente 19537,cliente19537@email.com,(11) 919537-9569,São Paulo,SP,2024-03-17,Ativo
19538,Cliente 19538,cliente19538@email.com,(11) 919538-2111,São Paulo,SP,2024-08-13,Ativo
19539,Cliente 19539,cliente19539@email.com,(11) 919539-1262,São Paulo,SP,2024-04-01,Ativo
19540,Cliente 19540,cliente19540@email.com,(11) 919540-8862,São Paulo,SP,2024-02-11,Ativo
19541,Cliente 19541,cliente19541@email.com,(11) 919541-2466,São Paulo,SP,2024-03-12,Ativo
19542,Cliente 19542,cliente19542@email.com,(11) 919542-2253,São Paulo,SP,2024-06-19,Ativo
19543,Cliente 19543,cliente19543@email.com,(11) 919543-7952,São Paulo,SP,2024-06-08,Ativo
19544,Cliente 19544,cliente19544@email.com,(11) 919544-7084,São Paulo,SP,2024-02-14,Ativo
19545,Cliente 19545,cliente19545@email.com,(11) 919545-3933,São Paulo,SP,2024-05-23,Ativo
19546,Cliente 19546,cliente19546@email.com,(11) 919546-7551,São Paulo,SP,2024-10-15,Ativo
19547,Cliente 19547,cliente19547@email.com,(11) 919547-5285,São Paulo,SP,2024-03-12,Ativo
19548,Cliente 19548,cliente19548@email.com,(11) 919548-1544,São Paulo,SP,2024-10-24,Ativo
19549,Cliente 19549,cliente19549@email.com,(11) 919549-5697,São Paulo,SP,2024-07-25,Ativo
19550,Cliente 19550,cliente19550@email.com,(11) 919550-9142,São Paulo,SP,2024-05-11,Ativo
19551,Cliente 19551,cliente19551@email.com,(11) 919551-5048,São Paulo,SP,2024-09-10,Ativo
19552,Cliente 19552,cliente19552@email.com,(11) 919552-2540,São Paulo,SP,2024-10-21,Ativo
19553,Cliente 19553,cliente19553@email.com,(11) 919553-1609,São Paulo,SP,2024-09-06,Ativo
19554,Cliente 19554,cliente19554@email.com,(11) 919554-5315,São Paulo,SP,2024-06-05,Ativo
19555,Cliente 19555,cliente19555@email.com,(11) 919555-2119,São Paulo,SP,2024-07-18,Ativo
19556,Cliente 19556,cliente19556@email.com,(11) 919556-4874,São Paulo,SP,2024-10-24,Ativo
19557,Cliente 19557,cliente19557@email.com,(11) 919557-8140,São Paulo,SP,2024-05-19,Ativo
19558,Cliente 19558,cliente19558@email.com,(11) 919558-2843,São Paulo,SP,2024-07-23,Ativo
19559,Cliente 19559,cliente19559@email.com,(11) 919559-3885,São Paulo,SP,2024-07-13,Ativo
19560,Cliente 19560,cliente19560@email.com,(11) 919560-2961,São Paulo,SP,2024-07-12,Ativo
19561,Cliente 19561,cliente19561@email.com,(11) 919561-2327,São Paulo,SP,2024-01-25,Ativo
19562,Cliente 19562,cliente19562@email.com,(11) 919562-1553,São Paulo,SP,2024-09-11,Ativo
19563,Cliente 19563,cliente19563@email.com,(11) 919563-9255,São Paulo,SP,2024-11-07,Ativo
19564,Cliente 19564,cliente19564@email.com,(11) 919564-4237,São Paulo,SP,2024-06-16,Ativo
19565,Cliente 19565,cliente19565@email.com,(11) 919565-5092,São Paulo,SP,2024-10-17,Ativo
19566,Cliente 19566,cliente19566@email.com,(11) 919566-5010,São Paulo,SP,2024-03-07,Ativo
19567,Cliente 19567,cliente19567@email.com,(11) 919567-5413,São Paulo,SP,2024-01-02,Ativo
19568,Cliente 19568,cliente19568@email.com,(11) 919568-3268,São Paulo,SP,2024-10-25,Ativo
19569,Cliente 19569,cliente19569@email.com,(11) 919569-6110,São Paulo,SP,2024-02-10,Ativo
19570,Cliente 19570,cliente19570@email.com,(11) 919570-7755,São Paulo,SP,2024-05-16,Ativo
19571,Cliente 19571,cliente19571@email.com,(11) 919571-5666,São Paulo,SP,2024-01-27,Ativo
19572,Cliente 19572,cliente19572@email.com,(11) 919572-6516,São Paulo,SP,2024-02-11,Ativo
19573,Cliente 19573,cliente19573@email.com,(11) 919573-6989,São Paulo,SP,2024-01-20,Ativo
19574,Cliente 19574,cliente19574@email.com,(11) 919574-7644,São Paulo,SP,2024-07-24,Ativo
19575,Cliente 19575,cliente19575@email.com,(11) 919575-7811,São Paulo,SP,2024-06-05,Ativo
19576,Cliente 19576,cliente19576@email.com,(11) 919576-6818,São Paulo,SP,2024-05-03,Ativo
19577,Cliente 19577,cliente19577@email.com,(11) 919577-5245,São Paulo,SP,2024-11-18,Ativo
19578,Cliente 19578,cliente19578@email.com,(11) 919578-5406,São Paulo,SP,2024-09-10,Ativo
19579,Cliente 19579,cliente19579@email.com,(11) 919579-2018,São Paulo,SP,2024-10-07,Ativo
19580,Cliente 19580,cliente19580@email.com,(11) 919580-7014,São Paulo,SP,2024-06-07,Ativo
19581,Cliente 19581,cliente19581@email.com,(11) 919581-6759,São Paulo,SP,2024-05-22,Ativo
19582,Cliente 19582,cliente19582@email.com,(11) 919582-2937,São Paulo,SP,2024-09-24,Ativo
19583,Cliente 19583,cliente19583@email.com,(11) 919583-6694,São Paulo,SP,2024-11-24,Ativo
19584,Cliente 19584,cliente19584@email.com,(11) 919584-2184,São Paulo,SP,2024-05-01,Ativo
19585,Cliente 19585,cliente19585@email.com,(11) 919585-9618,São Paulo,SP,2024-08-05,Ativo
19586,Cliente 19586,cliente19586@email.com,(11) 919586-2048,São Paulo,SP,2024-01-07,Ativo
19587,Cliente 19587,cliente19587@email.com,(11) 919587-9738,São Paulo,SP,2024-11-21,Ativo
19588,Cliente 19588,cliente19588@email.com,(11) 919588-3928,São Paulo,SP,2024-01-15,Ativo
19589,Cliente 19589,cliente19589@email.com,(11) 919589-4302,São Paulo,SP,2024-05-03,Ativo
19590,Cliente 19590,cliente19590@email.com,(11) 919590-4566,São Paulo,SP,2024-05-18,Ativo
19591,Cliente 19591,cliente19591@email.com,(11) 919591-9015,São Paulo,SP,2024-06-16,Ativo
19592,Cliente 19592,cliente19592@email.com,(11) 919592-8281,São Paulo,SP,2024-03-03,Ativo
19593,Cliente 19593,cliente19593@email.com,(11) 919593-6408,São Paulo,SP,2024-03-05,Ativo
19594,Cliente 19594,cliente19594@email.com,(11) 919594-4995,São Paulo,SP,2024-04-27,Ativo
19595,Cliente 19595,cliente19595@email.com,(11) 919595-4911,São Paulo,SP,2024-07-26,Ativo
19596,Cliente 19596,cliente19596@email.com,(11) 919596-6967,São Paulo,SP,2024-11-03,Ativo
19597,Cliente 19597,cliente19597@email.com,(11) 919597-3731,São Paulo,SP,2024-08-10,Ativo
19598,Cliente 19598,cliente19598@email.com,(11) 919598-7584,São Paulo,SP,2024-08-24,Ativo
19599,Cliente 19599,cliente19599@email.com,(11) 919599-5089,São Paulo,SP,2024-03-27,Ativo
19600,Cliente 19600,cliente19600@email.com,(11) 919600-1128,São Paulo,SP,2024-03-22,Ativo
19601,Cliente 19601,cliente19601@email.com,(11) 919601-5063,São Paulo,SP,2024-11-25,Ativo
19602,Cliente 19602,cliente19602@email.com,(11) 919602-6428,São Paulo,SP,2024-08-04,Ativo
19603,Cliente 19603,cliente19603@email.com,(11) 919603-6927,São Paulo,SP,2024-06-09,Ativo
19604,Cliente 19604,cliente19604@email.com,(11) 919604-8311,São Paulo,SP,2024-04-16,Ativo
19605,Cliente 19605,cliente19605@email.com,(11) 919605-1920,São Paulo,SP,2024-05-02,Ativo
19606,Cliente 19606,cliente19606@email.com,(11) 919606-6360,São Paulo,SP,2024-07-06,Ativo
19607,Cliente 19607,cliente19607@email.com,(11) 919607-5199,São Paulo,SP,2024-02-03,Ativo
19608,Cliente 19608,cliente19608@email.com,(11) 919608-9618,São Paulo,SP,2024-08-05,Ativo
19609,Cliente 19609,cliente19609@email.com,(11) 919609-9973,São Paulo,SP,2024-11-24,Ativo
19610,Cliente 19610,cliente19610@email.com,(11) 919610-3676,São Paulo,SP,2024-02-10,Ativo
19611,Cliente 19611,cliente19611@email.com,(11) 919611-9649,São Paulo,SP,2024-06-17,Ativo
19612,Cliente 19612,cliente19612@email.com,(11) 919612-5296,São Paulo,SP,2024-04-15,Ativo
19613,Cliente 19613,cliente19613@email.com,(11) 919613-9507,São Paulo,SP,2024-10-26,Ativo
19614,Cliente 19614,cliente19614@email.com,(11) 919614-9946,São Paulo,SP,2024-11-08,Ativo
19615,Cliente 19615,cliente19615@email.com,(11) 919615-5863,São Paulo,SP,2024-04-12,Ativo
19616,Cliente 19616,cliente19616@email.com,(11) 919616-4869,São Paulo,SP,2024-01-13,Ativo
19617,Cliente 19617,cliente19617@email.com,(11) 919617-4849,São Paulo,SP,2024-08-23,Ativo
19618,Cliente 19618,cliente19618@email.com,(11) 919618-6156,São Paulo,SP,2024-08-18,Ativo
19619,Cliente 19619,cliente19619@email.com,(11) 919619-3954,São Paulo,SP,2024-08-07,Ativo
19620,Cliente 19620,cliente19620@email.com,(11) 919620-9552,São Paulo,SP,2024-02-08,Ativo
19621,Cliente 19621,cliente19621@email.com,(11) 919621-7896,São Paulo,SP,2024-07-24,Ativo
19622,Cliente 19622,cliente19622@email.com,(11) 919622-4595,São Paulo,SP,2024-03-17,Ativo
19623,Cliente 19623,cliente19623@email.com,(11) 919623-8110,São Paulo,SP,2024-05-04,Ativo
19624,Cliente 19624,cliente19624@email.com,(11) 919624-8072,São Paulo,SP,2024-02-21,Ativo
19625,Cliente 19625,cliente19625@email.com,(11) 919625-1135,São Paulo,SP,2024-04-16,Ativo
19626,Cliente 19626,cliente19626@email.com,(11) 919626-6176,São Paulo,SP,2024-06-05,Ativo
19627,Cliente 19627,cliente19627@email.com,(11) 919627-9198,São Paulo,SP,2024-02-13,Ativo
19628,Cliente 19628,cliente19628@email.com,(11) 919628-4945,São Paulo,SP,2024-03-04,Ativo
19629,Cliente 19629,cliente19629@email.com,(11) 919629-8659,São Paulo,SP,2024-06-18,Ativo
19630,Cliente 19630,cliente19630@email.com,(11) 919630-5022,São Paulo,SP,2024-09-11,Ativo
19631,Cliente 19631,cliente19631@email.com,(11) 919631-7970,São Paulo,SP,2024-11-19,Ativo
19632,Cliente 19632,cliente19632@email.com,(11) 919632-6402,São Paulo,SP,2024-06-06,Ativo
19633,Cliente 19633,cliente19633@email.com,(11) 919633-2296,São Paulo,SP,2024-02-13,Ativo
19634,Cliente 19634,cliente19634@email.com,(11) 919634-6623,São Paulo,SP,2024-11-26,Ativo
19635,Cliente 19635,cliente19635@email.com,(11) 919635-5272,São Paulo,SP,2024-10-27,Ativo
19636,Cliente 19636,cliente19636@email.com,(11) 919636-6067,São Paulo,SP,2024-03-12,Ativo
19637,Cliente 19637,cliente19637@email.com,(11) 919637-1168,São Paulo,SP,2024-03-04,Ativo
19638,Cliente 19638,cliente19638@email.com,(11) 919638-1991,São Paulo,SP,2024-03-01,Ativo
19639,Cliente 19639,cliente19639@email.com,(11) 919639-6637,São Paulo,SP,2024-07-02,Ativo
19640,Cliente 19640,cliente19640@email.com,(11) 919640-8778,São Paulo,SP,2024-03-26,Ativo
19641,Cliente 19641,cliente19641@email.com,(11) 919641-4365,São Paulo,SP,2024-06-11,Ativo
19642,Cliente 19642,cliente19642@email.com,(11) 919642-9120,São Paulo,SP,2024-01-02,Ativo
19643,Cliente 19643,cliente19643@email.com,(11) 919643-9409,São Paulo,SP,2024-05-26,Ativo
19644,Cliente 19644,cliente19644@email.com,(11) 919644-4761,São Paulo,SP,2024-04-01,Ativo
19645,Cliente 19645,cliente19645@email.com,(11) 919645-3138,São Paulo,SP,2024-07-21,Ativo
19646,Cliente 19646,cliente19646@email.com,(11) 919646-4794,São Paulo,SP,2024-05-08,Ativo
19647,Cliente 19647,cliente19647@email.com,(11) 919647-8646,São Paulo,SP,2024-05-27,Ativo
19648,Cliente 19648,cliente19648@email.com,(11) 919648-5714,São Paulo,SP,2024-07-13,Ativo
19649,Cliente 19649,cliente19649@email.com,(11) 919649-3441,São Paulo,SP,2024-09-04,Ativo
19650,Cliente 19650,cliente19650@email.com,(11) 919650-9762,São Paulo,SP,2024-06-08,Ativo
19651,Cliente 19651,cliente19651@email.com,(11) 919651-9287,São Paulo,SP,2024-09-24,Ativo
19652,Cliente 19652,cliente19652@email.com,(11) 919652-8826,São Paulo,SP,2024-10-20,Ativo
19653,Cliente 19653,cliente19653@email.com,(11) 919653-8837,São Paulo,SP,2024-10-24,Ativo
19654,Cliente 19654,cliente19654@email.com,(11) 919654-5474,São Paulo,SP,2024-04-09,Ativo
19655,Cliente 19655,cliente19655@email.com,(11) 919655-6635,São Paulo,SP,2024-03-13,Ativo
19656,Cliente 19656,cliente19656@email.com,(11) 919656-8701,São Paulo,SP,2024-02-26,Ativo
19657,Cliente 19657,cliente19657@email.com,(11) 919657-9293,São Paulo,SP,2024-04-21,Ativo
19658,Cliente 19658,cliente19658@email.com,(11) 919658-5096,São Paulo,SP,2024-04-27,Ativo
19659,Cliente 19659,cliente19659@email.com,(11) 919659-9449,São Paulo,SP,2024-05-18,Ativo
